,track_name,album,artist_name,release_date,duration_ms,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
587,Chant,For Us All (Yoka Boka),Jeff Majors,2018-10-26,146832,28,0.685,0.827,0.476,0.0436,0.104,-13.637,0.051,135.357,0.626
588,Ruthey Naina,Ek Je Chhilo Raja (Original Motion Picture Soundtrack),Indraadip Dasgupta,2018-11-08,375428,0,0.549,0.873,0.669,0.00481,0.372,-5.49,0.0343,140.156,0.225
589,Be Ya Girl,The Sound Of Love International #002 - Beautiful Swimmers,Various Artists,2019-05-17,251921,33,0.703,0.237,0.881,0.488,0.298,-6.425,0.0367,129.689,0.634
590,"It Ain't Fair, But It's Fun",Midwest Funk,Various Artists,2003,295253,0,0.595,0.0265,0.91,0.336,0.142,-5.147,0.0748,123.259,0.685
591,Interim I,The Time Machine,Gary Burton,1966-09-01,95773,5,0.313,0.985,0.0767,0.959,0.0917,-21.375,0.04,188.31,0.235
592,Amygdala,Amygdala,Supreems,2019-06-07,323526,18,0.631,0.138,0.719,0.873,0.0795,-6.558,0.0423,123.994,0.255
593,The Little Dancer,Cults Percussion Ensemble,Cults Percussion Ensemble,2012-10-31,182000,3,0.443,0.972,0.0231,0.0,0.06,-23.066,0.0425,81.458,0.0982
594,U&ME,U&ME,Nocturnal Sunshine,2019-04-12,278750,14,0.881,0.31,0.605,0.747,0.115,-5.392,0.0418,132.014,0.515
595,Pull Up (feat. Lil Uzi Vert & YNW Melly),Pull Up (feat. Lil Uzi Vert & YNW Melly),Lil Keed,2019-05-29,162986,44,0.873,0.0474,0.452,0.0,0.0516,-7.124,0.369,77.033,0.585
596,Why Are You Sitting Here?,Wild Chamber,upsammy,2019-05-17,71225,6,0.694,0.917,0.404,0.67,0.366,-8.724,0.0438,115.191,0.28
597,Love - Marcel Dettmann's Black Gloves Remix,Love Remixes,Luke Slater,2019-05-17,377538,16,0.827,0.00255,0.936,0.507,0.753,-5.844,0.0481,130.02,0.208
598,Atoll Song,"This Is My Private Beach, This Is My Jetsam",Isambard Khroustaliov,2019-04-19,403666,2,0.0711,0.855,0.135,0.93,0.0858,-17.292,0.0376,78.087,0.116
599,A Gargantuan Melting Face Floating Effortlessly Through The Stratosphere,VORTEX,Special Request,2019-05-31,299026,0,0.432,0.054,0.872,0.707,0.0832,-9.436,0.0528,175.016,0.363
600,Track 10,Ovalprocess,Oval,2000-06-20,194266,3,0.752,0.921,0.283,0.917,0.109,-18.601,0.0981,110.233,0.0346
601,Rain On Tin,Murray St.,Sonic Youth,2002-01-01,472679,23,0.39,0.000871,0.803,0.565,0.0776,-10.178,0.0292,124.859,0.357
602,Back To Nature - Lobos On Wax House Mix,Back To Nature - Ricardo Villalobos Remixes,Nightmares On Wax,2019-05-31,599047,27,0.809,0.00197,0.431,0.813,0.12,-14.923,0.0735,126.011,0.487
603,Money Power Respect,Florida,Diplo,2004-08-23,231813,11,0.528,0.000504,0.816,0.0036,0.304,-6.715,0.066,150.978,0.201
604,Fog FM,Fog FM,Anthony Naples,2019-05-07,463582,9,0.797,0.201,0.898,0.851,0.0777,-7.448,0.0499,127.005,0.883
605,"Fear, Uncertainty, Doubt",PROTO,Holly Herndon,2019-05-10,191389,0,0.188,0.87,0.235,3.78e-05,0.105,-13.268,0.0366,60.687,0.269
606,Regional,Regional / Loss,FFT,2019-04-19,597000,4,0.645,0.427,0.451,0.905,0.0857,-14.651,0.0682,140.01,0.23
607,Didn't Take Long,Orbitration,Various Artists,2019-04-17,395236,5,0.684,0.000614,0.522,0.79,0.108,-9.698,0.0491,130.015,0.683
608,Folding,In A Paraventral Scale EP,Lee Gamble,2019-02-01,216826,18,0.241,0.747,0.322,5.03e-05,0.116,-16.41,0.0535,158.115,0.398
609,Au-Pair,Appearance And The Park,Kreidler,1998-05-11,348613,0,0.742,0.0108,0.551,0.852,0.107,-9.991,0.105,172.056,0.635
610,Drip,Drip,Lukid,2019-03-15,400985,24,0.718,0.505,0.806,0.244,0.168,-10.532,0.0656,115.038,0.407
611,Whitewater,A Lazarus Taxon,Tortoise,2006-08-22,306973,9,0.566,0.966,0.407,0.273,0.332,-12.196,0.651,146.994,0.359
612,Everytime,In The Zone,Britney Spears,2003-11-13,230306,63,0.398,0.966,0.284,8.57e-05,0.116,-12.852,0.0337,109.599,0.114
613,Circular Time,Laniakea,Don't DJ,2019-03-29,719252,5,0.773,0.000389,0.288,0.897,0.138,-18.596,0.0773,119.993,0.279
614,"Here I Am, Two Warships",In These Times,Spirituals,2019-04-21,290612,17,0.548,0.767,0.265,0.885,0.109,-20.189,0.108,67.76,0.0376
615,Down2ridE,Blood,Kelsey Lu,2019-04-19,176346,26,0.349,0.847,0.19,0.153,0.0915,-19.394,0.072,60.207,0.0366
616,D Flaw,HeForShe x femme culture Vol. 2,Various Artists,2019-04-05,301375,0,0.712,0.000504,0.764,0.915,0.16,-11.442,0.0726,160.02,0.841
617,The Start Of Nothing,Mantra,Kr!z,2019-04-12,323666,3,0.783,0.0384,0.904,0.936,0.0828,-9.56,0.0511,133.309,0.207
618,Beast,Beast,FaltyDL,2019-04-19,327218,0,0.79,0.00692,0.757,0.931,0.106,-6.819,0.0402,126.992,0.18
619,Let Nature Sing,Let Nature Sing,The RSPB,2019-04-26,151997,0,0.537,0.885,0.156,0.175,0.129,-28.576,0.91,97.413,0.157
620,Teenage Birdsong,Teenage Birdsong,Four Tet,2019-04-17,205421,36,0.633,0.475,0.866,0.723,0.0955,-7.166,0.0558,195.986,0.0625
621,Male Capercallie Display,Outside The Circle Of Fire,Chris Watson,2000-01-01,355306,3,0.682,0.00755,0.211,0.549,0.163,-25.011,0.449,88.092,0.111
622,"Parc National de Corcovado, Le Soir à la Tombée de la Nuit - Corcovado National Park, Nightfall",Ambiances du Costa-Rica - Costa-Rica Soundscapes (Concerts naturels),Eloisa Matheu,1992,160440,3,0.455,0.85,0.304,0.000188,0.0631,-15.0,0.368,114.009,0.0363
623,Rossignol Philomèle (Nightingale),Concerts naturels de l'Ardèche - Natural Soundscapes,Pierre Palengat,2007,32266,3,0.388,0.887,0.0536,0.959,0.141,-31.866,0.0945,173.738,0.0702
624,Teenage Birdsong,Teenage Birdsong,Four Tet,2019-04-17,205421,36,0.633,0.475,0.866,0.723,0.0955,-7.166,0.0558,195.986,0.0625
625,Lemon Rumped Tinkerbird,Outside The Circle Of Fire,Chris Watson,2000-01-01,52570,2,0.458,0.871,0.508,9.11e-05,0.33,-28.124,0.243,124.051,0.495
626,Time For You - DJ Sports Dub Mix,On Love,ZDBT,2019-03-29,349500,14,0.776,0.00957,0.609,0.43,0.0522,-16.13,0.0779,155.964,0.621
627,Kasema Kihindi Bit,Uingizaji Hewa,Duke,2019-03-08,239354,0,0.672,0.309,0.971,0.414,0.321,-4.99,0.0556,99.893,0.817
628,Klangbau Jailbreak,That Would Have Been Decent,Frank Paul Schubert,2018-11-07,450546,2,0.521,0.907,0.413,0.0181,0.0827,-10.572,0.369,130.733,0.22
629,Atelier,FRKWYS Vol. 15: serenitatem,Visible Cloaks,2019-04-05,407999,19,0.0847,0.975,0.0628,0.934,0.0869,-25.769,0.0381,66.263,0.0297
630,CALL ME,IF U WANT IT,박혜진 Park Hye Jin,2018-12-13,160044,36,0.595,0.875,0.562,0.275,0.102,-8.498,0.206,119.992,0.509
631,Saat Alfarah,Saat Alfarah (Habibi Funk 009),The Scorpions,2018-11-02,286500,0,0.531,0.145,0.753,3.04e-06,0.0608,-6.128,0.0537,88.743,0.857
632,Such Is Life,Don't Stay Out Late/ Lord Creator Greatest Hits,Lord Creator,1996,153826,19,0.799,0.141,0.542,0.824,0.0576,-6.017,0.19,89.198,0.66
633,Jfai,Beholder,Julia Reidy,2018-09-07,508776,8,0.118,0.622,0.87,0.871,0.243,-9.139,0.222,75.436,0.105
634,Eruption - 2015 Remaster,Van Halen (Remastered),Van Halen,1978-02-10,102080,62,0.225,0.469,0.689,0.813,0.337,-9.12,0.0555,93.798,0.5
635,In My Room,Agora,Fennesz,2019-03-29,748080,19,0.0934,0.0026,0.177,0.878,0.116,-16.061,0.0391,161.174,0.0399
636,Belter - Joy O Belly Mix,Belter (Incl. Joy O Remix),Off The Meds,2019-03-22,483782,16,0.763,0.0483,0.648,0.556,0.167,-13.499,0.233,133.009,0.258
637,Mute,Grooverider Presents The Prototype Years,Grooverider,1997-03-26,260360,11,0.801,0.0225,0.688,0.78,0.11,-3.956,0.0919,165.141,0.781
638,Ready Again,New Style - EP,Basic Rhythm,2019-03-15,334810,0,0.819,0.000926,0.358,0.776,0.355,-13.224,0.163,115.0,0.0725
639,"The Sweet Time Suite, Part I - Opening",Late Night Tales: Floating Points,Floating Points,2019-03-29,178013,22,0.375,0.981,0.0427,0.958,0.105,-22.186,0.0807,70.376,0.215
640,°。 * ̧.·*  ́ ̈・*・ . °。· ́ ̈ ́ ゚ * ́ ̈・ 。・ ゚.  ́ ̈ ゚. .· ・*.。 * ̈°. ・*。 ̧.·*  ́.·* ̈.· ・ ゚. 。 * ́ ̈* ́ ̈ .·.·* ́ ̈.·*:・✧(๑ඕัළඕั๑)✧*:・s░ƪ.,・✧(๑ඕัළ*.。 * ̈°。,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2017-09-12,52994,20,0.643,0.00328,0.444,0.0165,0.0687,-20.776,0.28,102.059,0.147
641,؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ,؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ؞ৢ؞ؖ,△▃△▓,2017-11-01,144000,28,0.78,0.944,0.318,0.968,0.106,-15.394,0.145,129.989,0.844
642,ᐛᢰXᒣ ᐂ Mᒷᢳᐉ,ᐔ ᐌ ᐂ ᐍ ᐚ,Qebrus,2017-01-02,322349,9,0.442,0.0362,0.809,0.125,0.13,-4.646,0.491,101.071,0.0399
643,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,Hi This Is Flume (Mixtape),Flume,2019-03-22,33567,38,0.512,0.468,0.416,0.867,0.126,-14.841,0.0479,126.126,0.0594
644,҉.·.·* ́ ̈.·*:・✧๑ඕั ҉,҉.·.·* ́ ̈.·*:・✧๑ඕั ҉,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2017-08-04,320000,28,0.685,0.123,0.624,0.0203,0.118,-13.102,0.0416,119.986,0.0483
645,̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉,̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉ ̸ ̡ ҉ ҉.·๑ඕั ҉,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2018-03-15,362359,39,0.655,0.0337,0.8,0.888,0.0927,-11.549,0.0541,121.873,0.108
646,0181 000 0002,0181,00110100 01010100,2017-08-18,139702,15,0.802,0.0215,0.744,0.938,0.117,-8.239,0.0633,119.984,0.233
647,Rancho Grande,Birds Of Venezuela,Jean C. Roché,2018-08-21,167698,7,0.531,0.527,0.217,0.0134,0.162,-26.1,0.876,111.115,0.0376
648,Essence of Sapphire,The Fantastic Jazz Harp of Dorothy Ashby,Dorothy Ashby,1965-01-01,193933,0,0.416,0.781,0.341,0.808,0.0991,-16.011,0.0439,84.016,0.643
649,Rinky-Dink O.S. Type Rip,Two Gentlemen,The Sea and Cake,1997-09-23,355466,5,0.848,0.00893,0.324,0.832,0.374,-17.143,0.0779,127.651,0.506
650,Tempo de Amor (Samba do Veloso),Os Afro-Sambas,Baden Powell,2008,282413,32,0.427,0.713,0.408,0.0108,0.107,-17.583,0.0834,125.477,0.521
651,Cavalo-Ferro,Quarteto Em Cy,Quarteto Em Cy,1972-03-01,141026,32,0.505,0.036,0.648,0.00056,0.207,-8.356,0.0379,98.218,0.269
652,Skyla,Sanguine Bond,Beta Librae,2018-05-14,151437,6,0.815,0.911,0.436,0.944,0.105,-16.186,0.238,180.04,0.305
653,Max De Fool,Pull The Plug EP feat. Kool Keith,Joe Goddard,2019-03-08,428601,7,0.804,1.23e-05,0.897,0.848,0.0824,-7.134,0.0705,126.022,0.263
654,Afraid,Loose,Nelly Furtado,2006,215346,25,0.76,0.113,0.856,0.0,0.697,-6.863,0.043,118.006,0.631
655,Only Human,Only Human,KH,2019-03-01,476220,40,0.822,0.00012,0.585,0.138,0.0567,-8.307,0.0691,126.999,0.213
656,Baharat,Pleats Plead,DJ Plead,2019-03-01,303138,10,0.537,0.00195,0.707,0.767,0.0692,-4.348,0.112,81.621,0.427
657,Tour,Whities 021,Bambounou,2019-02-22,400000,5,0.536,0.187,0.791,0.826,0.0646,-11.25,0.161,119.811,0.703
658,Released,009,Moksha Black,2019-01-28,441355,2,0.331,0.564,0.321,0.0378,0.253,-16.917,0.039,115.246,0.0505
659,Vacuum Boogie,Vacuum Boogie,Floating Points,2009-09-28,368866,35,0.841,0.0746,0.555,0.664,0.0659,-10.65,0.164,115.995,0.789
660,Orient Acd,Minimal Cuts,Buttechno,2019-01-28,305334,14,0.807,0.0116,0.608,0.877,0.0329,-9.937,0.0629,128.003,0.622
661,Untitled B2,Untitled (G4),Grain,2002-02-04,245000,0,0.78,0.0145,0.88,0.467,0.084,-14.196,0.0812,132.894,0.205
662,Sea Slug,Entities Inertias Faint Beings,David Toop,2016-06-24,100000,21,0.458,0.833,0.231,0.956,0.0839,-22.07,0.102,52.161,0.0575
663,Lions of Juda,Soul Jazz Records Presents STEVE REID: Nova,Steve Reid,2019-02-15,337893,0,0.6,0.00355,0.465,0.274,0.101,-11.427,0.135,131.214,0.689
664,Still Space,"Kankyō Ongaku: Japanese Ambient, Environmental & New Age Music 1980-1990",Various Artists,2019-02-15,239173,36,0.56,0.994,0.000281,0.932,0.107,-27.794,0.339,72.023,0.942
665,18HUNNA (feat. Dave) - Four Tet Remix,18HUNNA (feat. Dave) [Four Tet Remix],Headie One,2019-02-15,254579,47,0.818,0.302,0.611,0.000215,0.0993,-10.734,0.256,144.999,0.127
666,Dubber Funk,Minimal Cuts,Buttechno,2019-01-28,292642,21,0.909,0.0124,0.434,0.66,0.0885,-11.868,0.162,129.052,0.568
667,Topological Errors,Inkblots #4,Irakli,2018-10-19,317304,5,0.785,0.0558,0.896,0.83,0.0781,-8.815,0.056,133.019,0.468
668,Speed It Up,Speed It Up,Gunna,2019-02-11,179021,49,0.912,0.0394,0.587,0.01,0.111,-7.395,0.0582,143.027,0.435
669,Poke It Out (with Nicki Minaj),Die Lit,Playboi Carti,2018-05-11,269813,62,0.894,0.0969,0.59,8.9e-06,0.329,-5.716,0.221,147.009,0.576
670,Barcarolle,The Deep End,Saloli,2018-10-26,282680,34,0.297,0.777,0.0197,0.935,0.111,-17.751,0.0357,75.686,0.134
671,make up,"thank u, next",Ariana Grande,2019-02-08,140693,64,0.671,0.0844,0.714,1.48e-06,0.0568,-5.373,0.21,105.137,0.477
672,Okajouki,Okajouki,Carl Stone,2019-02-13,256709,1,0.254,0.837,0.616,0.0897,0.887,-13.471,0.184,104.496,0.552
673,Pulp,Alien Eyes,Exos,2019-01-21,347464,4,0.975,0.0719,0.536,1.6e-05,0.137,-10.525,0.327,128.97,0.0848
674,Can't You See?,Dough Boy / Can't You See?,Basic Rhythm,2019-02-08,399970,3,0.493,6.2e-05,0.571,0.05,0.0957,-6.015,0.0546,134.992,0.406
675,Escape Club 99,Escape Club 99,Glyn Hendry,2019-01-25,376048,5,0.773,0.0755,0.962,0.76,0.074,-6.834,0.238,141.996,0.353
676,Galapagos - Instrumental/Sadlands Demo,Mellon Collie And The Infinite Sadness (Deluxe Edition),The Smashing Pumpkins,1995,234440,30,0.413,0.983,0.625,0.946,0.0988,-11.946,0.0342,118.348,0.0679
677,"Monk's Theme, Pt. I",A Cambodian Spring OST,James Holden,2019-01-25,88083,0,0.225,0.781,0.112,0.975,0.11,-27.372,0.0617,64.992,0.0257
678,Tickle Me Pink,Tickle Me Pink,Desert Sound Colony,2018-12-14,380640,0,0.792,0.108,0.888,0.85,0.0878,-8.197,0.0656,125.006,0.747
679,The Sound Of A Finished Kiss,Here I Go Again On My Own,The Remote Viewer,2002-06-03,374893,8,0.472,0.787,0.332,0.102,0.0763,-9.963,0.0559,139.954,0.06
680,All Is Full of Love (Secondotted),Across Uneven Terrain,Various Artists,1999,279973,0,0.781,0.45,0.924,0.857,0.113,-7.495,0.0782,119.851,0.737
681,Camden Town Rain,Stars Kill Rock,Various Artists,1993-04-01,199693,0,0.5,0.885,0.286,0.0779,0.2,-16.942,0.0531,140.137,0.675
682,Tics - Four Tet Remix,Joker,Lars Horntveth,2004-04-28,400533,0,0.514,0.373,0.695,0.875,0.0741,-11.203,0.111,114.527,0.335
683,Unicorn Purp (feat. Young Thug & Gunna),Future Hndrxx Presents: The WIZRD,Future,2019-01-18,246915,47,0.833,0.0158,0.761,1.41e-06,0.161,-4.905,0.195,134.047,0.377
684,Jhe,Banoffee Pies Digi 05,Various Artists,2018-12-07,372961,0,0.811,0.000764,0.695,0.902,0.0792,-8.823,0.0911,123.985,0.427
685,Tsuru no Sugomori,Shakuhachi - Japanese Flute,Various Artists,1977,381360,23,0.256,0.98,0.0116,0.551,0.082,-31.025,0.05,72.875,0.0379
686,Aonde Voce Vai,Feito Em Casa,Antonio Adolfo,2010-11-22,185960,36,0.797,0.505,0.472,0.0559,0.0984,-12.621,0.0824,79.598,0.78
687,Plains,Die Cut,Cut Chemist,2018-03-02,51106,11,0.392,0.952,0.152,0.707,0.174,-23.262,0.0649,78.515,0.273
688,I Will Surround You,Avec Laudenum,Stars Of The Lid,1999,628333,28,0.0569,0.837,0.00202,0.956,0.0959,-37.114,0.0534,63.874,0.035
689,The Unquestioned Answer,The Expanding Universe,Laurie Spiegel,2012-09-25,390720,32,0.175,0.993,0.00134,0.875,0.101,-26.147,0.0512,67.698,0.171
690,K4,Super Siziy King,Buttechno,2017-11-03,159637,5,0.482,0.00106,0.479,0.811,0.0713,-17.566,0.107,159.314,0.4
691,Invisible,Polygon_Cities,Monolake,2005-06-17,475986,24,0.841,0.0815,0.649,0.855,0.116,-8.94,0.121,133.032,0.249
692,FFS Why Though - Instrumental,FFS Why Though,FFS Whythough,2018-12-21,178210,3,0.681,0.118,0.663,0.135,0.214,-6.583,0.0421,140.043,0.448
693,Lurk,For the Beasts,Oklou,2017-12-06,153231,0,0.763,0.983,0.268,0.936,0.088,-18.192,0.0522,105.295,0.841
694,John Coltrane Interview - (by Carl-Erik Lindgren),"The Final Tour: The Bootleg Series, Vol. 6",Miles Davis,2018-03-23,373546,12,0.518,0.887,0.175,0.0,0.155,-22.239,0.921,86.501,0.322
695,Sweet Soul Music,Here Comes the Duke,Various Artists,1968-01-01,117800,24,0.782,0.392,0.507,0.000298,0.221,-6.394,0.0973,85.747,0.74
696,Goron Sound,Goron Sound/Fickle,Alan Johnson,2013-09-16,265072,4,0.615,0.022,0.65,0.741,0.091,-10.844,0.141,124.966,0.448
697,50005b,50005,Wax,2013-01-17,440380,9,0.797,0.00661,0.618,0.616,0.109,-11.915,0.0659,131.04,0.159
698,Fragments D,Fragments,Misha Mengelberg Quartet,2012-11-18,72866,0,0.397,0.969,0.215,0.894,0.0781,-28.568,0.0645,106.022,0.254
699,Washed Away Comedown,Washed Away Comedown,Ola Szmidt,2018-12-28,196000,4,0.308,0.985,0.17,0.0229,0.0707,-14.295,0.0349,127.027,0.0752
700,"Pearly-Dewdrops' Drops (12"" Version)",The Spangle Maker,Cocteau Twins,1984-04-02,313840,0,0.397,0.00603,0.527,0.327,0.0876,-12.702,0.0359,179.178,0.375
701,Hundred Flowers Groove,Hundred Flowers,Ciel,2018-11-23,415289,24,0.795,0.000516,0.924,0.899,0.0734,-10.795,0.0501,125.021,0.194
702,Quadraluv,Whities 019,Overmono,2018-12-07,416782,46,0.669,0.832,0.618,0.892,0.0859,-13.995,0.0398,136.022,0.2
703,Barbarossa,BB-8 / Barbarossa,K-Lone,2018-05-25,301714,30,0.689,0.248,0.581,0.888,0.365,-9.308,0.0402,139.972,0.752
704,Godmother,Godmother,Holly Herndon,2018-12-04,148795,0,0.795,0.118,0.992,0.000151,0.116,-7.628,0.35,121.499,0.162
705,Things Will Never B Tha Same,Take Me With You,Anthony Naples,2018-11-07,237778,3,0.198,0.968,0.276,0.77,0.108,-14.555,0.035,149.365,0.0367
706,Bagpipes Drone - Sadlands Demo,Mellon Collie And The Infinite Sadness (Deluxe Edition),The Smashing Pumpkins,1995,158253,23,0.154,0.073,0.498,0.829,0.0723,-8.934,0.0373,143.54,0.246
707,Hanging Glass Structure,Passive Aggressive,Jonny Nash,2017-06-12,207993,20,0.471,0.923,0.0708,0.96,0.111,-25.618,0.0536,142.878,0.0964
708,Love Yourself,Love Yourself,Ola Szmidt,2018-11-02,250000,4,0.202,0.986,0.138,0.0609,0.0872,-13.93,0.0328,68.288,0.0374
709,Earwig,Rubble,Pearson Sound,2018-11-16,315448,21,0.682,0.0209,0.58,0.916,0.225,-10.536,0.228,191.986,0.524
710,Nowhere2go,Nowhere2go,Earl Sweatshirt,2018-11-08,113786,32,0.518,0.0109,0.706,6.5e-05,0.496,-5.148,0.227,128.26,0.418
711,Ain't Got the Love (Of One Girl On My Mind),Soul Summit,Ambassadors,1997-09-01,152733,28,0.559,0.464,0.594,0.0,0.478,-13.64,0.102,165.022,0.933
712,Maracatú Atômico,MPB Por Eles,Various Artists,1997-05-05,215840,18,0.683,0.0679,0.525,8.45e-05,0.106,-12.79,0.235,87.706,0.602
713,Foundations,Collector Limited Edition,Jeff Resnick,1978-05-25,162028,2,0.711,0.255,0.572,0.0,0.0418,-16.772,0.0895,134.277,0.921
714,iii's Front,Whities 019,Overmono,2018-12-07,390618,30,0.743,0.109,0.975,0.874,0.0448,-8.238,0.0575,132.994,0.258
715,A Parade,"A Parade, In The Place I Sit, The Floating World (& All Its Pleasures)",Loidis,2018-04-07,428464,13,0.858,0.297,0.764,0.796,0.0756,-9.788,0.103,119.993,0.588
716,Leụ̄,Vrht777,Varhat,2016-12-14,554880,0,0.809,0.00695,0.664,0.934,0.0986,-11.87,0.0525,125.011,0.202
717,America - Terrence Dixon Minimal Detroit Mix,DJ Koze & Terrence Dixon Versions,efdemin,2018-02-23,422536,19,0.745,0.893,0.284,0.955,0.181,-22.374,0.106,119.992,0.345
718,The Jumps,Suspiria (Music for the Luca Guadagnino Film),Thom Yorke,2018-10-26,158200,0,0.252,0.941,0.0444,0.944,0.105,-24.305,0.0418,118.91,0.0567
719,Les dunes d'ostende (Original Motion Picture Soundtrack),Les Lèvres Rouges,François de Roubaix,2018-09-11,136562,26,0.305,0.69,0.364,0.252,0.361,-12.858,0.0273,163.372,0.159
720,A No No,A No No,Mariah Carey,2018-11-01,187773,30,0.769,0.136,0.718,0.0,0.0746,-5.504,0.164,89.994,0.705
721,Hyperborean / Patch Of Light,"Selected Signs, I - An ECM Anthology",Various Artists,1997-09-01,435426,8,0.291,0.909,0.0965,0.896,0.109,-26.236,0.0388,127.632,0.0659
722,Field Preaching,Index Man,Neil Landstrumm,1995,329600,4,0.599,0.646,0.905,0.667,0.135,-8.174,0.0724,140.651,0.337
723,Symbian - Christopher Rau Remix,The Symbian Remixes,Freund der Familie,2011-11-21,471487,23,0.75,0.141,0.393,0.886,0.309,-18.614,0.0961,122.018,0.0794
724,All Alone,All Alone,Mal Waldron,1966-01-01,310054,49,0.492,0.983,0.205,0.893,0.122,-8.488,0.0577,128.315,0.109
725,Fallen Leaves,Broken Politics,Neneh Cherry,2018-10-19,199820,18,0.732,0.812,0.709,0.000416,0.067,-9.66,0.043,107.99,0.554
726,Poem Daddy,Broken Politics,Neneh Cherry,2018-10-19,48953,12,0.291,0.921,0.431,0.000275,0.369,-27.478,0.2,111.787,0.578
727,Sucker Punch - Four Tet Remix,Sucker Punch (Four Tet Remix),Sigrid,2018-10-19,248005,23,0.834,0.00247,0.534,0.482,0.113,-10.157,0.0807,128.011,0.0814
728,Aardvark,Aardvark,Taraval,2018-10-19,364651,10,0.831,0.0182,0.815,0.0142,0.0515,-9.591,0.068,129.002,0.299
729,Cheap Breakfast Special,Broken Politics,Neneh Cherry,2018-10-19,69205,11,0.34,0.936,0.189,5.13e-05,0.388,-22.743,0.0518,89.93,0.642
730,Deep Vein Thrombosis,Broken Politics,Neneh Cherry,2018-10-19,271615,14,0.635,0.789,0.326,3.99e-05,0.137,-12.323,0.0474,92.91,0.77
731,Misunderstanding - Mj Cole Dubb Remix,Misunderstanding,Valerie Etienne,1999,331026,0,0.797,0.000254,0.919,0.855,0.075,-8.342,0.105,132.095,0.936
732,Stressed,"Cuts, Vol. 2",DJ Deep,2016-06-06,290500,14,0.792,0.000526,0.739,0.955,0.106,-6.746,0.0808,130.02,0.145
733,"(Two Bonangs, Coated Spheres, Piano, Two Synthesizers, Natural Objects)",Meeting of Waters,Josiah Steinbrick,2017-10-27,157482,0,0.611,0.99,0.0415,0.914,0.141,-20.146,0.059,78.11,0.0371
734,Sun in My Mouth - Recomposed By Ensemble,Cocoon,Björk,2002-03-11,190066,0,0.425,0.737,0.188,0.385,0.41,-18.836,0.0324,90.482,0.0774
735,Glass Abattoir - End,Light Metabolism Number Prague,Rimarimba,2018-09-21,379166,2,0.51,0.775,0.59,0.851,0.083,-7.801,0.0537,120.472,0.0383
736,Climax,Looking 4 Myself (Deluxe Version),Usher,2012-06-08,232906,0,0.647,0.547,0.478,2.69e-05,0.156,-8.837,0.0782,135.877,0.333
737,What The-?,"Modern Underground Music, Vol. 4",Various Artists,2018-05-26,416000,28,0.875,0.00243,0.863,0.71,0.0341,-10.333,0.253,123.215,0.76
738,Trance Mutation,The Holy Mountain (Original Motion Picture Soundtrack),Alejandro Jodorowsky,1973-01-01,211933,13,0.241,0.778,0.209,0.222,0.14,-21.223,0.0371,111.078,0.0362
739,First Distance,Zephyr,Les Halles,2018-05-04,410000,3,0.198,0.995,0.0826,0.97,0.076,-17.573,0.0442,139.905,0.261
740,"Make Love to Me - 7"" Promotional Version",Looking Up: The Complete Works,Carrie Cleveland,2018-09-21,189500,0,0.724,0.353,0.529,1.12e-06,0.113,-7.822,0.0358,119.025,0.843
